Categoria,Precio,Nombre_Perfume,Marca,Nombre_Cliente,Apellido_Cliente,Edad,Fecha_Compra,Email,Total,Cesta
Mujer,211,Mon G Bloom,Dior,Clara,Gutierrez,52,2024-02-18,pamador@example.org,321,14
Mujer,264,La Vie Est Belle Intense,Chloe,Esther,Diaz,36,2024-01-10,artigasdominga@example.org,440,15
Mujer,107,Imperatrice 3,Prada,Gloria,Alvarez,51,2024-02-02,alvaro48@example.com,853,24
Mujer,478,Idole nectar,Thierry Mugler,Maria,Medina,47,2024-01-06,maximafajardo@example.org,475,17
Mujer,364,Femme intense,Chloe,Esther,Romero,69,2024-01-19,epalomares@example.com,658,20
Mujer,283,Good Girl Supreme,Adolfo Dominguez,Miriam,Lozano,42,2024-01-26,montserratfausto@example.com,673,15
Mujer,411,212 heroes her,Jimmy Choo,Silvia,Castillo,42,2024-01-22,caminodora@example.com,874,23
Mujer,348,Code Absolu woman,Zadig & Voltaire,Julia,Guzman,60,2024-02-06,bbarroso@example.com,83,8
Mujer,547,Very Good Girl Glam,Thierry Mugler,Sara,Garcia,27,2024-02-05,sandra64@example.com,604,20
Mujer,174,Chloe absolute,Jean Paul Gaultier,Gloria,Ortiz,57,2024-02-23,bcordero@example.org,492,15
Mujer,545,La Belle Garden ,Georgio Armani,Rosa,Molina,59,2024-01-15,adoraciontudela@example.com,161,19
Mujer,516,Yes I Am,Georgio Armani,Marta,Gutierrez,34,2024-01-21,tjuan@example.org,344,17
Mujer,198,My Way Nectar,Jimmy ChooCarolina Herrera,Nerea,Dominguez,27,2024-01-13,sevillasara@example.net,120,13
Mujer,370,Infusion de Figue,Dior,Lorena,Montero,46,2024-01-10,ngarmendia@example.org,267,1
Mujer,376,Libre Le Parfum, Lancome,Beatriz,Diaz,68,2024-01-07,inesquevedo@example.com,621,25
Mujer,290,Yes I Am,Prada,Diana,Ortiz,21,2024-01-30,amanda08@example.org,561,13
Mujer,389,J Adore EDP,Adolfo Dominguez,Rosa,Perez,20,2024-02-12,juliaroldan@example.net,249,19
Mujer,147,Musc Noir for her,Marc Jacobs,Ana,Navarro,49,2024-01-06,iarteaga@example.com,285,5
Mujer,688,Scandal Le Parfum,Jimmy ChooCarolina Herrera,Teresa,Martinez,48,2024-02-14,sanmiguelcamila@example.net,86,10
Mujer,653,Idole Aura,Dior,Sandra,Rodriguezi,29,2024-02-01,juana06@example.org,770,9
Mujer,170,Very Good Girl Glam,Prada,Nerea,Luna,47,2024-02-08,yzabala@example.com,812,8
Mujer,628,Chloe absolute,Dior,Pilar,Morales,60,2024-01-15,rmorillo@example.net,65,11
Mujer,576,My Way Nectar,Cacharel,Carmen,Morales,56,2024-02-18,ledesmanoelia@example.net,794,24
Mujer,718,Poison EDP,Zadig & Voltaire,Luisa,Morales,42,2024-01-17,yustelorenza@example.net,573,9
Mujer,77,Classique for her,Adolfo Dominguez,Elena,Ramírez,44,2024-02-02,banosefrain@example.com,631,23
Mujer,272,My Way Nectar,Cacharel,Marina,Rodriguezi,48,2024-02-24,eloisapenalver@example.com,388,8
Mujer,413,La Belle Garden ,Bad Boy Elixir,Teresa,Morales,44,2024-01-03,urenajuanita@example.net,626,21
Mujer,506,212 heroes her,Jimmy ChooCarolina Herrera,Raquel,Marin,67,2024-02-14,barbararosell@example.net,458,24
Mujer,734,My Way Le Parfum,Jean Paul Gaultier,Raquel,Rodriguezi,69,2024-01-27,vocana@example.net,296,22
Mujer,682,212 heroes her,Zadig & Voltaire,Lucia,Ramos,43,2024-01-13,donosoalbano@example.com,164,17
Mujer,236,Idole nectar,Cacharel,Laura,Diaz,60,2024-01-23,dafne82@example.net,898,4
Mujer,504,Olympea Solar,Zadig & Voltaire,Natalia,Rodriguezi,50,2024-01-17,torralbavictoria@example.org,252,20
Mujer,403,Libre EDT,Zadig & Voltaire,Julia,Ortiz,70,2024-02-26,rjara@example.org,772,8
Mujer,337,Libre Le Parfum,Jimmy ChooCarolina Herrera,Paula,Rubio,60,2024-02-24,thurtado@example.org,498,2
Mujer,321,Divine,Thierry Mugler,Marta,Dominguez,27,2024-01-31,crescencia72@example.org,877,9
Mujer,54,Good Girl Blush,Jean Paul Gaultier,Paula,Gimenez,64,2024-01-01,mosqueraramona@example.com,227,10
Mujer,116,Poison EDP,Jimmy ChooCarolina Herrera,Marina,Montero,19,2024-02-18,coral84@example.org,462,5
Mujer,340,Paradoxe EDP,Marc Jacobs,Sara,Ortega,36,2024-02-09,marcelaguillen@example.org,683,12
Mujer,342,Divine,Chloe,Diana,Martinez,19,2024-02-05,arteagaplinio@example.com,37,11
Mujer,166,Black Opium extreme,Dior,Clara,Gomez,59,2024-01-27,salomon28@example.com,569,9
Mujer,590,Libre Absolu,Jimmy Choo,Elena,Perez,66,2024-02-21,eulalia56@example.net,450,17
Mujer,354,Devotion,Thierry Mugler,Nerea,Rodriguezi,26,2024-02-24,zbenitez@example.org,822,12
Mujer,492,Good Girl Blush,Dior,Laura,Luna,22,2024-02-10,berto26@example.org,884,16
Mujer,79,Q,Marc Jacobs,Patricia,Lopez,54,2024-02-23,ruben88@example.org,646,18
Mujer,730,L Interdir Rouge,Chloe,Gloria,Alvarez,20,2024-01-10,nereidasalom@example.org,353,20
Mujer,219,Code Absolu woman,Chloe,Esther,Herrera,29,2024-01-22,iolivares@example.net,156,24
Mujer,104,Paradoxe Intense,Georgio Armani,Lucia,Santos,25,2024-01-19,carbonellema@example.net,476,6
Mujer,364,Daisy Love,Thierry Mugler,Lucia,Calvo,45,2024-02-13,candido11@example.net,759,6
Mujer,723,Mon G Bloom,Cacharel,Sandra,Castillo,39,2024-02-09,leandra76@example.com,786,6
Mujer,110,Classique for her, Lancome,Lorena,Serrano,50,2024-02-01,emaldonado@example.com,528,10
Mujer,378,Libre Le Parfum,Jimmy Choo,Gloria,Marin,24,2024-01-07,apolinaralsina@example.org,383,4
Mujer,521,Poison EDT,Zadig & Voltaire,Pilar,Garcia,56,2024-01-25,gomezcustodio@example.net,489,12
Mujer,404,Si Passione,Bad Boy Elixir,Silvia,Medina,25,2024-01-30,ruedanacio@example.net,855,17
Mujer,699,Femme Parfum,Jimmy ChooCarolina Herrera,Sandra,Santos,31,2024-01-26,eric97@example.net,123,4
Mujer,409,Code Absolu woman,Chloe,Lucia,Rubio,41,2024-01-15,tbeltran@example.org,432,11
Mujer,600,Libre Absolu,Bad Boy Elixir,Carolina,Rodriguezi,64,2024-02-19,cocavalentin@example.org,31,14
Mujer,462,Poison EDP,Jimmy ChooCarolina Herrera,Sandra,Gonzalez del Olmo,40,2024-02-05,tristanmaldonado@example.com,418,8
Mujer,118,The only one,Marc Jacobs,Clara,Alvarez,19,2024-01-10,vlozano@example.com,451,21
Mujer,479,Libre Absolu,Chloe,Julia,Gomez,54,2024-01-09,sanslola@example.net,219,3
Mujer,553,Yes I Am,Zadig & Voltaire,Julia,Gimenez,30,2024-01-10,martinamador@example.com,561,1
Mujer,599,The only one,Prada,Ana,Romero,22,2024-01-20,posadaamarilis@example.com,204,10
Mujer,461,Alien her,Dior,Adriana,Gutierrez,33,2024-02-26,dorita23@example.com,733,12
Mujer,547,Good Girl,Jimmy ChooCarolina Herrera,Adriana,Perez,30,2024-02-02,estevezgenoveva@example.net,333,20
Mujer,744,My Way Nectar,Jimmy ChooCarolina Herrera,Nerea,Guerrero,18,2024-01-31,horacio68@example.com,727,1
Mujer,126,My Way Intense,Jimmy ChooCarolina Herrera,Paula,Gomez,50,2024-01-02,amparosabater@example.net,490,5
Mujer,507,Good Girl, Lancome,Monica,Gonzalez del Olmo,30,2024-02-22,floreva-maria@example.net,82,10
Mujer,279,Femme Parfum,Prada,Sara,Gonzalez del Olmo,21,2024-02-04,navasrocio@example.com,746,2
Mujer,89,Lady Million,Prada,Nerea,Gomez,45,2024-01-08,saurahortensia@example.com,723,14
Mujer,604,Paradoxe EDP,Marc Jacobs,Sara,Cortes,21,2024-01-06,pascualgilabert@example.net,452,21
Mujer,148,La Belle Garden ,Cacharel,Carolina,Herrera,47,2024-01-04,juan-antonio47@example.net,885,8
Mujer,699,J Adore Infinissime,Jimmy Choo,Clara,Perez,45,2024-01-16,ncanovas@example.org,98,16
